"season","game_type","team","week","gsis_id","position","full_name","first_name","last_name","report_primary_injury","report_secondary_injury","report_status","practice_primary_injury","practice_secondary_injury","practice_status","date_modified"
2022,"REG","HOU",15,"00-0032380","T","Laremy Tunsil","Laremy","Tunsil",NA,NA,NA,"Illness",NA,"Full Participation in Practice",2022-12-16 20:36:36
2022,"REG","HOU",15,"00-0036554","WR","Nico Collins","Nico","Collins","Foot",NA,"Out","Foot",NA,"Did Not Participate In Practice",2022-12-16 20:37:40
2022,"REG","HOU",15,"00-0032150","CB","Steven Nelson","Steven","Nelson","Foot",NA,"Out","Foot",NA,"Did Not Participate In Practice",2022-12-16 20:38:00
2022,"REG","HOU",15,"00-0037258","RB","Dameon Pierce","Dameon","Pierce","Ankle",NA,"Out","Ankle",NA,"Did Not Participate In Practice",2022-12-16 20:38:21
2022,"REG","HOU",15,"00-0034325","DT","Taylor Stallworth","Taylor","Stallworth","Calf",NA,"Out","Calf",NA,"Did Not Participate In Practice",2022-12-16 20:38:08
2022,"REG","HOU",15,"00-0037237","CB","Derek Stingley","Derek","Stingley","Hamstring",NA,"Out","Hamstring",NA,"Did Not Participate In Practice",2022-12-16 20:38:16
2022,"REG","HOU",15,"00-0031236","WR","Brandin Cooks","Brandin","Cooks","Calf",NA,"Out","Calf",NA,"Limited Participation in Practice",2022-12-16 20:37:45
2022,"REG","HOU",15,"00-0037613","G","Kenyon Green","Kenyon","Green","Ankle",NA,"Out","Ankle",NA,"Limited Participation in Practice",2022-12-16 20:37:53
2022,"REG","HOU",15,"00-0030792","C","Justin McCray","Justin","McCray","Hamstring",NA,"Questionable","Hamstring",NA,"Limited Participation in Practice",2022-12-16 20:37:07
2022,"REG","IND",15,"00-0034836","T","Braden Smith","Braden","Smith",NA,NA,NA,"Illness",NA,"Full Participation in Practice",2022-12-15 20:05:54
2022,"REG","IND",15,"00-0033393","CB","Kenny Moore","Kenny","Moore","Ankle",NA,"Out","Ankle",NA,"Did Not Participate In Practice",2022-12-15 20:06:14
2022,"REG","IND",15,"00-0036482","WR","Mike Strachan","Mike","Strachan","Concussion",NA,"Out","Concussion",NA,"Did Not Participate In Practice",2022-12-15 20:06:20
2022,"REG","IND",15,"00-0034545","CB","Brandon Facyson","Brandon","Facyson","Illness",NA,"Doubtful","Illness",NA,"Did Not Participate In Practice",2022-12-15 20:06:08
2022,"REG","JAX",15,"00-0036941","S","Andre Cisco","Andre","Cisco",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2022-12-16 20:06:40
2022,"REG","JAX",15,"00-0037235","LB","Travon Walker","Travon","Walker","Ankle",NA,"Questionable","Ankle",NA,"Did Not Participate In Practice",2022-12-16 20:07:21
2022,"REG","JAX",15,"00-0036971","QB","Trevor Lawrence","Trevor","Lawrence","Toe",NA,"Questionable","Toe",NA,"Limited Participation in Practice",2022-12-16 20:07:21
2022,"REG","JAX",15,"00-0037811","LB","Chad Muma","Chad","Muma","Ankle",NA,"Questionable","Ankle",NA,"Limited Participation in Practice",2022-12-16 20:07:21
2022,"REG","JAX",15,"00-0032053","G","Brandon Scherff","Brandon","Scherff","Abdomen",NA,"Questionable","Abdomen",NA,"Limited Participation in Practice",2022-12-16 20:07:21
2022,"REG","JAX",15,"00-0034203","CB","Darious Williams","Darious","Williams","Abdomen",NA,"Questionable","Abdomen",NA,"Limited Participation in Practice",2022-12-16 20:07:21
2022,"REG","JAX",15,"00-0035378","S","Andrew Wingard","Andrew","Wingard","Shoulder",NA,"Questionable","Shoulder",NA,"Limited Participation in Practice",2022-12-16 20:07:21
2022,"REG","KC",15,"00-0036621","LB","Nick Bolton","Nick","Bolton",NA,NA,NA,"Groin",NA,"Full Participation in Practice",2022-12-16 19:58:17
2022,"REG","KC",15,"00-0032774","S","Deon Bush","Deon","Bush",NA,NA,NA,"Elbow",NA,"Full Participation in Practice",2022-12-16 19:58:17
2022,"REG","KC",15,"00-0037198","S","Nazeeh Johnson","Nazeeh","Johnson",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2022-12-16 19:58:17
2022,"REG","KC",15,"00-0033873","QB","Patrick Mahomes","Patrick","Mahomes",NA,NA,NA,"right Hand",NA,"Full Participation in Practice",2022-12-16 19:58:17
2022,"REG","KC",15,"00-0036367","T","Lucas Niang","Lucas","Niang",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2022-12-16 19:58:17
2022,"REG","KC",15,"00-0034818","DT","Derrick Nnadi","Derrick","Nnadi",NA,NA,NA,"Achilles",NA,"Full Participation in Practice",2022-12-16 19:58:17
2022,"REG","KC",15,"00-0037197","RB","Isiah Pacheco","Isiah","Pacheco",NA,NA,NA,"Shoulder","Quadricep","Full Participation in Practice",2022-12-16 19:58:17
2022,"REG","KC",15,"00-0034361","S","Justin Reid","Justin","Reid",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2022-12-16 19:58:17
2022,"REG","KC",15,"00-0036660","G","Trey Smith","Trey","Smith",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2022-12-16 19:58:17
2022,"REG","KC",15,"00-0033857","WR","JuJu Smith-Schuster","JuJu","Smith-Schuster",NA,NA,NA,"Toe",NA,"Full Participation in Practice",2022-12-16 19:58:17
2022,"REG","KC",15,"00-0036374","CB","L'Jarius Sneed","L'Jarius","Sneed",NA,NA,NA,"Calf",NA,"Full Participation in Practice",2022-12-16 19:58:17
2022,"REG","KC",15,"00-0037195","CB","Jaylen Watson","Jaylen","Watson",NA,NA,NA,"Hand",NA,"Full Participation in Practice",2022-12-16 19:58:17
2022,"REG","KC",15,"00-0032762","DT","Chris Jones","Chris","Jones","Illness",NA,"Questionable","Illness",NA,"Did Not Participate In Practice",2022-12-16 19:58:52
2022,"REG","KC",15,"00-0036913","WR","Kadarius Toney","Kadarius","Toney","Hamstring",NA,"Questionable","Hamstring",NA,"Limited Participation in Practice",2022-12-16 19:58:52
2022,"REG","LA",15,"00-0033072","LB","Leonard Floyd","Leonard","Floyd",NA,NA,NA,"Illness",NA,"Did Not Participate In Practice",2022-12-17 20:43:44
2022,"REG","LA",15,"00-0036994","LB","Ernest Jones","Ernest","Jones",NA,NA,NA,"Wrist",NA,"Full Participation in Practice",2022-12-17 20:43:56
2022,"REG","LA",15,"00-0036904","CB","Robert Rochell","Robert","Rochell",NA,NA,NA,"Wrist",NA,"Full Participation in Practice",2022-12-17 20:44:10
2022,"REG","LA",15,"00-0036419","LB","Terrell Lewis","Terrell","Lewis",NA,NA,NA,"Back",NA,"Limited Participation in Practice",2022-12-15 22:01:55
2022,"REG","LA",15,"00-0029709","T","Ty Nsekhe","Ty","Nsekhe",NA,NA,NA,"Hip",NA,"Limited Participation in Practice",2022-12-17 20:43:11
2022,"REG","LA",15,"00-0035607","DT","Marquise Copeland","Marquise","Copeland","Ankle",NA,"Out","Ankle",NA,"Did Not Participate In Practice",2022-12-17 20:45:30
2022,"REG","LA",15,"00-0031388","DT","Aaron Donald","Aaron","Donald","Ankle",NA,"Out","Ankle",NA,"Did Not Participate In Practice",2022-12-17 20:45:45
2022,"REG","LA",15,"00-0034812","LB","Travin Howard","Travin","Howard","Hip",NA,"Out","Hip",NA,"Did Not Participate In Practice",2022-12-17 20:46:31
2022,"REG","LA",15,"00-0035665","CB","David Long","David","Long","Groin",NA,"Out","Groin",NA,"Did Not Participate In Practice",2022-12-17 20:46:57
2022,"REG","LA",15,"00-0034899","QB","John Wolford","John","Wolford","Neck",NA,"Out","Neck",NA,"Did Not Participate In Practice",2022-12-17 20:47:17
2022,"REG","LA",15,"00-0034804","C","Brian Allen","Brian","Allen","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2022-12-17 20:44:42
2022,"REG","LAC",15,"00-0037818","G","Zion Johnson","Zion","Johnson",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2022-12-16 21:14:53
2022,"REG","LAC",15,"00-0037295","G","Jamaree Salyer","Jamaree","Salyer",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2022-12-16 21:14:53
2022,"REG","LAC",15,"00-0033536","WR","Mike Williams","Mike","Williams",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2022-12-16 21:14:53
2022,"REG","LAC",15,"00-0034790","S","Derwin James","Derwin","James","Quadricep",NA,"Doubtful","Quadricep",NA,"Did Not Participate In Practice",2022-12-16 21:15:25
2022,"REG","LAC",15,"00-0031904","CB","Bryce Callahan","Bryce","Callahan","Groin",NA,"Questionable","Groin",NA,"Full Participation in Practice",2022-12-16 21:15:20
2022,"REG","LAC",15,"00-0035688","T","Trey Pipkins","Trey","Pipkins","Knee",NA,"Questionable","Knee",NA,"Full Participation in Practice",2022-12-16 21:15:20
2022,"REG","LAC",15,"00-0034810","DT","Sebastian Joseph","Sebastian","Joseph","Knee","Back","Questionable","Knee","Back","Limited Participation in Practice",2022-12-16 21:15:20
2022,"REG","LV",15,"00-0036989","DE","Malcolm Koonce","Malcolm","Koonce",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2022-12-16 21:52:42
2022,"REG","LV",15,"00-0037255","G","Dylan Parham","Dylan","Parham",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2022-12-16 21:52:42
2022,"REG","LV",15,"00-0037516","CB","Sam Webb","Sam","Webb",NA,NA,NA,"Illness","Knee","Full Participation in Practice",2022-12-16 21:52:42
2022,"REG","LV",15,"00-0035061","G","Alex Bars","Alex","Bars","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2022-12-16 21:53:30
2022,"REG","LV",15,"00-0035637","CB","Rock Ya-Sin","Rock","Ya-Sin","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2022-12-16 21:53:47
2022,"REG","LV",15,"00-0035003","T","Jackson Barton","Jackson","Barton","Back",NA,"Questionable","Back",NA,"Limited Participation in Practice",2022-12-16 21:53:25
2022,"REG","LV",15,"00-0033066","DT","Andrew Billings","Andrew","Billings","Fibula",NA,"Questionable","Fibula",NA,"Limited Participation in Practice",2022-12-16 21:53:25
2022,"REG","LV",15,"00-0033290","G","Jermaine Eluemunor","Jermaine","Eluemunor","Oblique","Wrist","Questionable","Oblique","Wrist","Limited Participation in Practice",2022-12-16 21:53:25
2022,"REG","LV",15,"00-0035700","RB","Josh Jacobs","Josh","Jacobs","Quadricep","Hand","Questionable","Quadricep","Hand","Limited Participation in Practice",2022-12-16 21:53:25
2022,"REG","LV",15,"00-0032103","LB","Denzel Perryman","Denzel","Perryman","Hip",NA,"Questionable","Hip",NA,"Limited Participation in Practice",2022-12-16 21:53:25
2022,"REG","MIA",15,"00-0029249","LB","Melvin Ingram","Melvin","Ingram",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2022-12-13 19:13:59
2022,"REG","MIA",15,"00-0033040","WR","Tyreek Hill","Tyreek","Hill",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2022-12-15 20:52:34
2022,"REG","MIA",15,"00-0037353","CB","Kader Kohou","Kader","Kohou",NA,NA,NA,"Thumb","Neck","Full Participation in Practice",2022-12-15 20:52:34
2022,"REG","MIA",15,"00-0032442","LB","Elandon Roberts","Elandon","Roberts",NA,NA,NA,"Ribs",NA,"Full Participation in Practice",2022-12-15 20:52:34
2022,"REG","MIA",15,"00-0034798","TE","Durham Smythe","Durham","Smythe",NA,NA,NA,"Quadricep","Knee","Full Participation in Practice",2022-12-15 20:53:10
2022,"REG","MIA",15,"00-0032518","DT","Justin Zimmer","Justin","Zimmer",NA,NA,NA,"Back",NA,"Full Participation in Practice",2022-12-15 20:52:34
2022,"REG","MIA",15,"00-0031555","S","Eric Rowe","Eric","Rowe","Hamstring",NA,"Out","Hamstring",NA,"Did Not Participate In Practice",2022-12-15 20:53:30
2022,"REG","MIA",15,"00-0034248","CB","Elijah Campbell","Elijah","Campbell","Concussion",NA,"Out","Concussion",NA,"Limited Participation in Practice",2022-12-15 20:53:58
2022,"REG","MIA",15,"00-0034054","WR","River Cracraft","River","Cracraft","Calf",NA,"Doubtful","Calf",NA,"Did Not Participate In Practice",2022-12-15 20:54:52
2022,"REG","MIA",15,"00-0030067","T","Terron Armstead","Terron","Armstead","Toe","Pec / Knee","Questionable","Toe","Pec / Knee","Limited Participation in Practice",2022-12-15 20:55:51
2022,"REG","MIA",15,"00-0031237","QB","Teddy Bridgewater","Teddy","Bridgewater","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2022-12-15 20:55:10
2022,"REG","MIA",15,"00-0034115","RB","Jeffery Wilson","Jeffery","Wilson","Hip",NA,"Questionable","Hip",NA,"Limited Participation in Practice",2022-12-15 20:56:42
2022,"REG","MIN",15,"00-0036347","T","Blake Brandel","Blake","Brandel",NA,NA,NA,"Knee",NA,"Did Not Participate In Practice",2022-12-13 22:00:24
2022,"REG","MIN",15,"00-0032129","LB","Jordan Hicks","Jordan","Hicks",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2022-12-15 20:27:48
2022,"REG","MIN",15,"00-0036337","DT","James Lynch","James","Lynch",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2022-12-15 20:28:01
2022,"REG","MIN",15,"00-0029606","S","Harrison Smith","Harrison","Smith",NA,NA,NA,"Neck",NA,"Full Participation in Practice",2022-12-15 20:27:23
2022,"REG","MIN",15,"00-0030035","WR","Adam Thielen","Adam","Thielen",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2022-12-15 20:28:22
2022,"REG","MIN",15,"00-0037007","DE","Patrick Jones","Patrick","Jones","Illness",NA,"Questionable","Illness",NA,"Did Not Participate In Practice",2022-12-15 20:29:18
2022,"REG","MIN",15,"00-0035588","C","Garrett Bradbury","Garrett","Bradbury","Back",NA,"Questionable","Back",NA,"Limited Participation in Practice",2022-12-15 20:29:18
2022,"REG","MIN",15,"00-0036330","CB","Cameron Dantzler","Cameron","Dantzler","Illness",NA,"Questionable","Illness",NA,"Limited Participation in Practice",2022-12-15 20:29:18
2022,"REG","MIN",15,"00-0031565","DE","Danielle Hunter","Danielle","Hunter","Neck",NA,"Questionable","Neck",NA,"Limited Participation in Practice",2022-12-15 20:29:18
2022,"REG","MIN",15,"00-0034782","DT","Harrison Phillips","Harrison","Phillips","Back",NA,"Questionable","Back",NA,"Limited Participation in Practice",2022-12-15 20:29:18
2022,"REG","NE",15,"00-0036981","DT","Christian Barmore","Christian","Barmore",NA,NA,NA,"Knee",NA,"Limited Participation in Practice",2022-12-15 22:25:30
2022,"REG","NE",15,"00-0032803","CB","Jalen Mills","Jalen","Mills","Groin",NA,"Out","Groin",NA,"Did Not Participate In Practice",2022-12-16 21:23:59
2022,"REG","NE",15,"00-0031547","WR","DeVante Parker","DeVante","Parker","Concussion",NA,"Out","Concussion",NA,"Did Not Participate In Practice",2022-12-16 21:24:28
2022,"REG","NE",15,"00-0034833","T","Isaiah Wynn","Isaiah","Wynn","Foot",NA,"Out","Foot",NA,"Did Not Participate In Practice",2022-12-16 21:24:42
2022,"REG","NE",15,"00-0032228","LS","Joe Cardona","Joe","Cardona","Ankle",NA,"Questionable","Ankle",NA,"Full Participation in Practice",2022-12-16 21:23:44
2022,"REG","NE",15,"00-0035252","T","Yodny Cajuste","Yodny","Cajuste","Calf","Back","Questionable","Calf","Back","Limited Participation in Practice",2022-12-16 21:23:44
2022,"REG","NE",15,"00-0035657","RB","Damien Harris","Damien","Harris","Thigh",NA,"Questionable","Thigh",NA,"Limited Participation in Practice",2022-12-16 21:23:44
2022,"REG","NE",15,"00-0038039","CB","Jack Jones","Jack","Jones","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2022-12-16 21:23:44
2022,"REG","NE",15,"00-0034960","WR","Jakobi Meyers","Jakobi","Meyers","Concussion",NA,"Questionable","Concussion",NA,"Limited Participation in Practice",2022-12-16 21:23:44
2022,"REG","NE",15,"00-0036875","RB","Rhamondre Stevenson","Rhamondre","Stevenson","Ankle",NA,"Questionable","Ankle",NA,"Limited Participation in Practice",2022-12-16 21:23:44
2022,"REG","NO",15,"00-0027966","RB","Mark Ingram","Mark","Ingram",NA,NA,NA,"Knee",NA,"Did Not Participate In Practice",2022-12-14 20:28:15
2022,"REG","NO",15,"00-0027962","DE","Cameron Jordan","Cameron","Jordan",NA,NA,NA,"Foot",NA,"Full Participation in Practice",2022-12-16 20:09:55
2022,"REG","NO",15,"00-0032569","K","Wil Lutz","Wil","Lutz",NA,NA,NA,"Illness",NA,"Full Participation in Practice",2022-12-16 20:09:34
2022,"REG","NO",15,"00-0033888","T","Ryan Ramczyk","Ryan","Ramczyk",NA,NA,NA,"Not injury related - resting player","Knee","Full Participation in Practice",2022-12-16 20:09:34
2022,"REG","NO",15,"00-0036418","LB","Zack Baun","Zack","Baun","Ankle",NA,"Out","Ankle",NA,"Did Not Participate In Practice",2022-12-16 20:10:04
2022,"REG","NO",15,"00-0032059","CB","P.J. Williams","P.J.","Williams","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2022-12-16 20:10:13
2022,"REG","NO",15,"00-0034116","S","J.T. Gray","J.T.","Gray","Hamstring","Back","Questionable","Hamstring","Back","Did Not Participate In Practice",2022-12-16 20:09:57
2022,"REG","NO",15,"00-0032450","RB","Dwayne Washington","Dwayne","Washington","Illness",NA,"Questionable","Illness",NA,"Did Not Participate In Practice",2022-12-16 20:09:57
2022,"REG","NO",15,"00-0036040","TE","Juwan Johnson","Juwan","Johnson","Ankle",NA,"Questionable","Ankle",NA,"Limited Participation in Practice",2022-12-16 20:09:57
2022,"REG","NO",15,"00-0033874","CB","Marshon Lattimore","Marshon","Lattimore","Abdomen",NA,"Questionable","Abdomen",NA,"Limited Participation in Practice",2022-12-16 20:09:57
2022,"REG","NO",15,"00-0036422","TE","Adam Trautman","Adam","Trautman","Ankle",NA,"Questionable","Ankle",NA,"Limited Participation in Practice",2022-12-16 20:09:57
2022,"REG","NO",15,"00-0036926","DE","Payton Turner","Payton","Turner","Ankle",NA,"Questionable","Ankle",NA,"Limited Participation in Practice",2022-12-16 20:09:57
2022,"REG","NYG",15,"00-0036895","LB","Elerson Smith","Elerson","Smith",NA,NA,NA,"Achilles",NA,"Did Not Participate In Practice",2022-12-15 20:25:25
2022,"REG","NYG",15,"00-0035683","DT","Dexter Lawrence","Dexter","Lawrence",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2022-12-16 19:04:56
2022,"REG","NYG",15,"00-0034974","S","Julian Love","Julian","Love",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2022-12-16 19:04:56
2022,"REG","NYG",15,"00-0037259","LB","Micah McFadden","Micah","McFadden",NA,NA,NA,"Neck","Ankle","Full Participation in Practice",2022-12-16 19:04:56
2022,"REG","NYG",15,"00-0037807","G","Joshua Ezeudu","Joshua","Ezeudu","Neck",NA,"Out","Neck",NA,"Did Not Participate In Practice",2022-12-16 19:06:30
2022,"REG","NYG",15,"00-0033878","CB","Adoree' Jackson","Adoree'","Jackson","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2022-12-16 19:06:37
2022,"REG","NYG",15,"00-0036397","G","Shane Lemieux","Shane","Lemieux","Toe",NA,"Out","Toe",NA,"Did Not Participate In Practice",2022-12-16 19:06:53
2022,"REG","NYG",15,"00-0034286","WR","Richie James","Richie","James","Concussion",NA,"Questionable","Concussion",NA,"Full Participation in Practice",2022-12-16 19:06:16
2022,"REG","NYG",15,"00-0033046","LB","Jihad Ward","Jihad","Ward","Concussion",NA,"Questionable","Concussion",NA,"Full Participation in Practice",2022-12-16 19:06:16
2022,"REG","NYG",15,"00-0038115","TE","Daniel Bellinger","Daniel","Bellinger","Rib",NA,"Questionable","Rib",NA,"Limited Participation in Practice",2022-12-16 19:06:16
2022,"REG","NYG",15,"00-0036589","CB","Nick McCloud","Nick","McCloud","Illness",NA,"Questionable","Illness",NA,"Limited Participation in Practice",2022-12-16 19:06:16
2022,"REG","NYG",15,"00-0031933","DT","Leonard Williams","Leonard","Williams","Neck",NA,"Questionable","Neck",NA,"Limited Participation in Practice",2022-12-16 19:06:16
2022,"REG","NYJ",15,"00-0032958","S","Will Parks","Will","Parks",NA,NA,NA,"Not injury related - personal matter",NA,"Did Not Participate In Practice",2022-12-14 21:01:22
2022,"REG","NYJ",15,"00-0026166","T","Duane Brown","Duane","Brown",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2022-12-16 20:48:19
2022,"REG","NYJ",15,"00-0038107","DE","Micheal Clemons","Micheal","Clemons",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2022-12-16 20:47:45
2022,"REG","NYJ",15,"00-0032466","T","George Fant","George","Fant",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2022-12-16 20:48:31
2022,"REG","NYJ",15,"00-0034805","DE","John Franklin-Myers","John","Franklin-Myers",NA,NA,NA,"Illness",NA,"Full Participation in Practice",2022-12-16 20:49:09
2022,"REG","NYJ",15,"00-0033871","WR","Corey Davis","Corey","Davis","Concussion",NA,"Out","Concussion",NA,"Did Not Participate In Practice",2022-12-16 20:50:07
2022,"REG","NYJ",15,"00-0036504","CB","Brandin Echols","Brandin","Echols","Quadricep",NA,"Out","Quadricep",NA,"Did Not Participate In Practice",2022-12-16 20:50:12
2022,"REG","NYJ",15,"00-0034401","QB","Mike White","Mike","White","Ribs",NA,"Out","Ribs",NA,"Did Not Participate In Practice",2022-12-16 20:50:17
2022,"REG","NYJ",15,"00-0031389","S","Lamarcus Joyner","Lamarcus","Joyner","Hip",NA,"Questionable",NA,NA,"
    ",2022-12-17 16:51:06
2022,"REG","NYJ",15,"00-0035718","DT","Quinnen Williams","Quinnen","Williams","Calf",NA,"Questionable","Calf",NA,"Did Not Participate In Practice",2022-12-16 20:49:52
2022,"REG","PHI",15,"00-0036401","LB","Shaun Bradley","Shaun","Bradley",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2022-12-16 18:21:28
2022,"REG","PHI",15,"00-0037002","G","Landon Dickerson","Landon","Dickerson",NA,NA,NA,"Back",NA,"Full Participation in Practice",2022-12-16 18:22:04
2022,"REG","PHI",15,"00-0030561","T","Lane Johnson","Lane","Johnson",NA,NA,NA,"Abdomen",NA,"Full Participation in Practice",2022-12-16 18:22:16
2022,"REG","PHI",15,"00-0037084","LB","Kyron Johnson","Kyron","Johnson",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2022-12-16 18:21:18
2022,"REG","PHI",15,"00-0036271","WR","Quez Watkins","Quez","Watkins",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2022-12-16 18:21:18
2022,"REG","PHI",15,"00-0032890","CB","James Bradberry","James","Bradberry",NA,NA,NA,"Not injury related - resting player",NA,"Limited Participation in Practice",2022-12-15 21:14:48
2022,"REG","PHI",15,"00-0035676","WR","A.J. Brown","A.J.","Brown",NA,NA,NA,"Not injury related - resting player",NA,"Limited Participation in Practice",2022-12-15 21:15:05
2022,"REG","PHI",15,"00-0029653","DT","Fletcher Cox","Fletcher","Cox",NA,NA,NA,"Not injury related - resting player",NA,"Limited Participation in Practice",2022-12-15 21:15:15
2022,"REG","PHI",15,"00-0027865","DE","Brandon Graham","Brandon","Graham",NA,NA,NA,"Not injury related - resting player",NA,"Limited Participation in Practice",2022-12-15 21:15:45
2022,"REG","PHI",15,"00-0028129","C","Jason Kelce","Jason","Kelce",NA,NA,NA,"Not injury related - resting player",NA,"Limited Participation in Practice",2022-12-15 21:16:05
2022,"REG","PHI",15,"00-0032954","G","Isaac Seumalo","Isaac","Seumalo",NA,NA,NA,"Not injury related - resting player",NA,"Limited Participation in Practice",2022-12-15 21:16:18
2022,"REG","PHI",15,"00-0030062","CB","Darius Slay","Darius","Slay",NA,NA,NA,"Not injury related - resting player",NA,"Limited Participation in Practice",2022-12-15 21:16:36
2022,"REG","PHI",15,"00-0034381","DE","Josh Sweat","Josh","Sweat",NA,NA,NA,"Not injury related - resting player",NA,"Limited Participation in Practice",2022-12-15 21:16:50
2022,"REG","PHI",15,"00-0037130","S","Reed Blankenship","Reed","Blankenship","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2022-12-16 18:22:29
2022,"REG","PIT",15,"00-0036893","RB","Najee Harris","Najee","Harris",NA,NA,NA,"Hip",NA,"Full Participation in Practice",2022-12-16 19:28:05
2022,"REG","PIT",15,"00-0027969","DT","Cameron Heyward","Cameron","Heyward",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2022-12-16 19:28:17
2022,"REG","PIT",15,"00-0033905","DT","Larry Ogunjobi","Larry","Ogunjobi",NA,NA,NA,"Toe",NA,"Full Participation in Practice",2022-12-16 19:28:52
2022,"REG","PIT",15,"00-0033930","CB","Cameron Sutton","Cameron","Sutton",NA,NA,NA,"Neck",NA,"Full Participation in Practice",2022-12-16 19:27:53
2022,"REG","PIT",15,"00-0036894","TE","Pat Freiermuth","Pat","Freiermuth",NA,NA,NA,"Groin",NA,"Limited Participation in Practice",2022-12-16 19:28:01
2022,"REG","PIT",15,"00-0034751","CB","Josh Jackson","Josh","Jackson",NA,NA,NA,"Ankle",NA,"Limited Participation in Practice",2022-12-16 19:28:37
2022,"REG","PIT",15,"00-0035216","WR","Diontae Johnson","Diontae","Johnson",NA,NA,NA,"Hip",NA,"Limited Participation in Practice",2022-12-16 19:28:45
2022,"REG","PIT",15,"00-0032968","LB","Myles Jack","Myles","Jack","Groin",NA,"Doubtful","Groin",NA,"Limited Participation in Practice",2022-12-16 19:29:10
2022,"REG","PIT",15,"00-0038102","QB","Kenny Pickett","Kenny","Pickett","Concussion",NA,"Doubtful","Concussion",NA,"Limited Participation in Practice",2022-12-16 19:29:15
2022,"REG","SEA",15,"00-0033592","G","Kyle Fuller","Kyle","Fuller",NA,NA,NA,"Not injury related - personal matter",NA,"Did Not Participate In Practice",2022-12-14 21:07:10
2022,"REG","SEA",15,"00-0031608","S","Quandre Diggs","Quandre","Diggs",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2022-12-14 21:06:55
2022,"REG","SEA",15,"00-0034159","TE","Will Dissly","Will","Dissly",NA,NA,NA,"Calf",NA,"Full Participation in Practice",2022-12-12 20:50:34
2022,"REG","SEA",15,"00-0031270","DE","Shelby Harris","Shelby","Harris",NA,NA,NA,"Illness",NA,"Full Participation in Practice",2022-12-14 01:32:43
2022,"REG","SEA",15,"00-0029193","LB","Bruce Irvin","Bruce","Irvin",NA,NA,NA,"Not injury related - resting player","Knee","Full Participation in Practice",2022-12-14 21:07:53
2022,"REG","SEA",15,"00-0035640","WR","DK Metcalf","DK","Metcalf",NA,NA,NA,"Hip",NA,"Full Participation in Practice",2022-12-12 20:50:15
2022,"REG","SEA",15,"00-0038134","RB","Kenneth Walker","Kenneth","Walker",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2022-12-14 21:06:55
2022,"REG","SEA",15,"00-0036885","CB","Tre Brown","Tre","Brown","Illness",NA,"Questionable","Illness",NA,"Did Not Participate In Practice",2022-12-14 21:06:34
2022,"REG","SEA",15,"00-0036425","RB","DeeJay Dallas","DeeJay","Dallas","Ankle",NA,"Questionable","Ankle",NA,"Did Not Participate In Practice",2022-12-14 21:04:57
2022,"REG","SEA",15,"00-0034527","S","Ryan Neal","Ryan","Neal","Knee",NA,"Questionable","Knee",NA,"Did Not Participate In Practice",2022-12-14 21:05:16
2022,"REG","SEA",15,"00-0027723","DT","Al Woods","Al","Woods","Achilles",NA,"Questionable","Achilles",NA,"Did Not Participate In Practice",2022-12-14 21:05:41
2022,"REG","SEA",15,"00-0037141","S","Joey Blount","Joey","Blount","Back",NA,"Questionable","Back",NA,"Limited Participation in Practice",2022-12-14 21:06:09
2022,"REG","SF",15,"00-0032164","DT","Arik Armstead","Arik","Armstead",NA,NA,NA,"Foot","Ankle","Full Participation in Practice",2022-12-14 21:02:26
